Asignatura Codificada,Cod.Car.Sec Codificado,Recursante,Anho,1P,Aprobado
271,6,1,5,0,0
271,6,1,5,19,1
271,6,0,5,7,0
271,6,1,5,12,1
271,6,0,5,6,0
281,6,1,5,7,1
281,6,0,5,5,0
281,6,1,5,13,1
281,6,1,5,9,1
281,6,1,5,17,1
281,6,1,5,15,1
281,6,0,5,0,0
281,6,1,5,5,0
281,6,1,5,13,1
281,6,0,5,14,0
281,6,1,5,14,0
281,6,1,5,21,1
281,6,1,5,8,1
281,6,1,5,15,0
281,6,1,5,6,1
281,6,1,5,14,1
281,6,0,5,10,0
281,6,1,5,7,1
281,6,1,5,18,1
281,6,1,5,18,0
281,6,0,5,13,0
281,6,1,5,20,1
281,6,1,5,6,0
281,6,1,5,13,0
281,6,0,5,0,0
281,6,0,5,9,0
281,6,0,5,0,0
281,6,0,5,5,0
281,6,1,5,14,0
281,6,1,5,13,1
281,6,1,5,21,1
281,6,1,5,16,1
281,6,1,5,12,1
281,6,1,5,11,1
281,6,1,5,12,1
281,6,1,5,19,1
281,6,0,5,7,0
281,6,0,5,5,0
281,6,1,5,19,1
281,6,1,5,11,1
281,6,1,5,5,1
328,6,0,5,0,0
328,6,0,5,14,0
328,6,0,5,17,0
328,6,0,5,0,0
328,6,0,5,5,0
328,6,0,5,6,0
328,6,0,5,12,0
328,6,0,5,14,0
328,6,1,5,15,1
328,6,1,5,0,0
328,6,1,5,14,0
328,6,1,5,20,1
328,6,1,5,14,1
328,6,1,5,21,1
328,6,1,5,16,1
328,6,1,5,6,1
328,6,1,5,20,1
328,6,1,5,18,1
328,6,0,5,15,0
328,6,1,5,15,1
328,6,1,5,7,0
328,6,0,5,15,0
328,6,0,5,10,0
328,6,1,5,15,1
328,6,1,5,11,1
328,6,0,5,15,0
328,6,1,5,19,0
328,6,1,5,15,1
328,6,1,5,13,0
328,6,0,5,12,0
328,6,1,5,19,1
398,6,1,5,17,0
398,6,0,5,1,0
398,6,1,5,0,0
398,6,0,5,9,0
398,6,1,5,10,1
398,6,1,5,0,1
398,6,1,5,20,1
398,6,1,5,16,1
398,6,1,5,18,1
398,6,1,5,0,1
398,6,1,5,22,1
398,6,1,5,16,1
398,6,1,5,12,1
398,6,0,5,15,0
398,6,0,5,5,0
398,6,1,5,18,1
398,6,1,5,3,0
398,6,1,5,23,1
398,6,1,5,8,0
398,6,1,5,10,0
398,6,1,5,5,1
398,6,1,5,15,1
398,6,1,5,12,1
398,6,1,5,14,1
398,6,1,5,8,1
398,6,1,5,12,0
398,6,1,5,18,1
63,6,1,5,24,1
63,6,1,5,24,1
63,6,1,5,22,1
63,6,1,5,22,1
63,6,1,5,17,1
63,6,1,5,24,1
63,6,1,5,24,1
63,6,1,5,24,1
63,6,1,5,24,1
63,6,1,5,24,1
63,6,1,5,24,1
63,6,1,5,24,1
63,6,1,5,24,1
63,6,1,5,22,1
63,6,1,5,24,1
63,6,1,5,24,1
63,6,1,5,24,1
63,6,1,5,24,1
63,6,1,5,24,1
63,6,1,5,24,1
63,6,1,5,17,1
63,6,1,5,23,1
63,6,1,5,24,1
63,6,1,5,23,1
63,6,1,5,17,1
63,6,1,5,24,1
411,6,1,5,8,1
411,6,1,5,19,1
411,6,1,5,16,1
411,6,1,5,12,0
411,6,1,5,17,1
411,6,1,5,18,1
411,6,1,5,14,1
411,6,1,5,12,0
411,6,1,5,17,1
411,6,1,5,11,1
411,6,1,5,13,0
411,6,1,5,14,1
411,6,1,5,17,0
411,6,1,5,15,1
411,6,1,5,13,0
411,6,1,5,18,1
411,6,1,5,11,1
411,6,1,5,19,1
411,6,1,5,20,1
411,6,0,5,0,0
411,6,1,5,17,1
411,6,1,5,15,1
411,6,1,5,13,1
411,6,1,5,14,1
411,6,1,5,18,1
408,6,1,5,22,1
408,6,1,5,14,1
408,6,0,5,0,0
408,6,1,5,18,1
408,6,1,5,4,1
408,6,1,5,20,1
408,6,1,5,16,1
408,6,1,5,9,0
408,6,1,5,20,1
408,6,1,5,16,1
408,6,1,5,15,1
408,6,1,5,12,1
408,6,1,5,21,1
408,6,1,5,22,1
408,6,1,5,17,1
408,6,1,5,20,1
408,6,1,5,7,1
408,6,0,5,7,0
408,6,1,5,15,1
408,6,1,5,10,1
408,6,1,5,15,1
408,6,1,5,17,1
408,6,1,5,20,1
408,6,1,5,15,1
408,6,1,5,7,0
408,6,1,5,17,1
348,6,1,5,24,1
348,6,1,5,23,1
348,6,1,5,24,1
348,6,1,5,24,1
348,6,1,5,22,1
348,6,1,5,24,1
348,6,1,5,24,1
348,6,1,5,23,1
348,6,1,5,24,1
348,6,1,5,22,1
348,6,1,5,23,1
348,6,1,5,23,1
348,6,1,5,24,1
348,6,1,5,23,1
348,6,1,5,23,0
348,6,1,5,24,1
348,6,1,5,24,1
348,6,1,5,24,1
348,6,1,5,24,1
348,6,1,5,24,0
348,6,1,5,24,1
364,6,1,5,6,0
364,6,1,5,23,1
364,6,1,5,18,1
364,6,1,5,11,1
364,6,1,5,13,1
364,6,1,5,24,1
364,6,0,5,0,0
364,6,1,5,19,1
364,6,1,5,18,1
364,6,1,5,23,1
364,6,1,5,17,1
364,6,1,5,15,1
345,6,1,5,0,1
345,6,1,5,16,1
345,6,1,5,21,1
345,6,1,5,22,1
345,6,1,5,17,1
345,6,1,5,19,0
345,6,1,5,16,1
345,6,1,5,19,1
345,6,1,5,21,1
345,6,1,5,18,1
345,6,1,5,20,1
401,6,1,5,11,1
401,6,0,5,0,0
401,6,0,5,1,0
401,6,1,5,10,1
401,6,1,5,15,1
401,6,1,5,16,1
401,6,0,5,14,0
401,6,1,5,14,1
401,6,0,5,4,0
401,6,1,5,19,1
401,6,1,5,10,1
401,6,1,5,14,1
401,6,1,5,12,1
401,6,1,5,10,1
401,6,1,5,13,1
350,6,1,5,22,1
350,6,1,5,23,1
350,6,1,5,22,1
350,6,1,5,24,1
350,6,1,5,24,1
350,6,1,5,23,1
307,6,0,5,0,0
307,6,0,5,0,0
307,6,0,5,0,0
307,6,0,5,0,0
307,6,0,5,0,0
307,6,0,5,0,0
307,6,0,5,0,0
307,6,0,5,0,0
307,6,0,5,0,0
307,6,0,5,0,0
307,6,1,5,0,1
307,6,0,5,0,0
233,4,1,5,19,1
233,4,1,5,0,1
233,2,0,5,21,0
233,7,1,5,17,1
233,4,1,5,17,1
233,4,1,5,0,1
233,4,1,5,0,0
233,4,1,5,12,1
233,4,0,5,0,0
233,4,0,5,0,0
233,4,0,5,5,0
233,2,1,5,19,1
233,4,1,5,0,1
233,2,1,5,23,1
233,2,1,5,20,1
233,4,1,5,18,1
233,7,1,5,0,1
233,4,1,5,19,1
233,4,0,5,0,0
233,4,1,5,15,1
233,4,0,5,0,0
233,4,1,5,18,1
233,2,1,5,22,1
233,4,1,5,21,1
233,4,1,5,24,1
233,4,1,5,22,1
233,4,1,5,17,1
233,2,1,5,19,1
233,4,1,5,17,1
233,4,1,5,17,1
233,4,0,5,12,0
233,4,1,5,12,1
233,4,1,5,15,1
233,4,0,5,0,0
233,7,1,5,0,1
233,2,0,5,22,0
233,7,0,5,0,0
233,4,0,5,0,0
233,4,1,5,0,0
233,7,0,5,0,0
233,4,1,5,22,1
233,4,0,5,0,0
233,4,1,5,21,1
233,4,0,5,0,0
233,4,1,5,0,1
233,7,1,5,20,1
233,4,0,5,0,0
233,7,1,5,12,1
233,2,1,5,20,1
233,7,1,5,24,1
233,4,1,5,15,1
233,2,1,5,22,1
233,4,1,5,22,1
233,4,1,5,14,1
233,4,1,5,3,1
233,4,1,5,0,1
233,4,1,5,15,1
233,2,1,5,0,0
233,4,1,5,0,0
233,4,1,5,21,1
233,4,1,5,17,1
233,4,0,5,0,0
233,4,1,5,13,1
233,7,1,5,0,1
233,4,1,5,16,1
233,4,1,5,0,1
233,4,1,5,0,0
233,4,0,5,0,0
233,2,1,5,19,1
233,4,1,5,15,1
233,4,1,5,23,1
233,4,1,5,0,0
233,4,1,5,20,1
233,4,1,5,15,1
233,4,0,5,16,0
233,7,0,5,19,0
233,4,1,5,19,1
233,4,1,5,0,1
233,4,1,5,14,1
233,4,1,5,17,1
233,4,0,5,9,0
233,4,1,5,14,1
233,7,0,5,0,0
233,4,1,5,10,1
233,4,1,5,24,1
249,1,0,5,0,0
249,1,1,5,22,1
249,1,1,5,23,1
249,1,1,5,21,1
249,6,1,5,22,1
249,1,1,5,21,1
249,3,1,5,0,0
249,6,1,5,24,1
249,3,1,5,24,1
249,6,1,5,24,1
249,1,1,5,23,1
249,6,1,5,24,1
249,1,1,5,22,1
249,6,1,5,22,1
249,1,1,5,22,1
249,2,1,5,22,1
249,6,0,5,0,0
249,6,1,5,18,1
249,1,1,5,21,1
249,6,1,5,24,1
249,1,1,5,24,1
249,3,1,5,22,1
249,1,1,5,22,1
249,3,1,5,22,1
249,6,1,5,24,1
249,3,1,5,22,1
249,1,1,5,22,1
249,1,1,5,15,1
249,3,1,5,15,1
249,1,1,5,24,1
249,1,1,5,21,1
249,1,1,5,24,1
249,3,1,5,23,1
249,1,1,5,24,1
249,6,1,5,0,1
249,1,1,5,24,1
249,3,1,5,16,1
249,6,1,5,20,0
249,1,1,5,17,1
249,6,1,5,24,1
249,1,1,5,23,1
249,1,1,5,19,1
249,6,1,5,22,1
249,1,1,5,24,1
249,6,1,5,24,1
249,3,1,5,22,1
249,1,1,5,19,1
249,1,1,5,21,1
249,3,1,5,22,1
249,1,1,5,24,1
249,6,1,5,22,1
249,2,1,5,22,1
249,1,1,5,18,1
249,1,1,5,22,1
249,1,1,5,22,1
249,1,1,5,21,1
249,3,1,5,22,1
249,6,1,5,22,1
249,1,1,5,23,1
249,1,1,5,18,1
249,1,1,5,22,1
249,1,1,5,22,1
249,1,1,5,23,1
249,1,1,5,20,1
249,3,1,5,18,1
249,1,1,5,23,1
249,1,1,5,19,1
249,2,1,5,20,1
249,2,1,5,22,1
249,1,1,5,17,1
249,3,1,5,0,1
249,1,1,5,23,1
249,3,1,5,20,1
249,3,1,5,18,0
249,1,1,5,24,1
249,1,1,5,22,1
249,3,1,5,22,1
249,1,1,5,22,1
249,6,1,5,22,1
249,6,1,5,22,1
249,1,1,5,24,1
249,1,1,5,22,1
249,1,1,5,20,1
249,6,1,5,24,1
249,1,1,5,23,1
249,6,0,5,12,0
249,3,1,5,22,1
249,6,1,5,22,1
249,1,1,5,21,1
249,6,1,5,22,1
249,3,1,5,24,1
249,6,1,5,22,1
249,6,1,5,20,1
249,1,1,5,22,1
249,3,1,5,20,1
249,6,1,5,22,1
249,1,1,5,24,1
249,2,1,5,22,1
249,6,1,5,24,1
249,1,1,5,23,1
249,1,1,5,24,1
249,1,0,5,0,0
249,1,1,5,22,0
249,1,0,5,0,0
249,3,0,5,0,0
249,3,1,5,10,1
249,1,1,5,24,1
249,6,1,5,22,1
249,1,1,5,19,1
249,3,1,5,20,1
249,1,1,5,22,1
249,1,1,5,20,1
249,1,1,5,21,1
249,3,1,5,8,1
249,3,0,5,0,0
249,1,1,5,15,1
249,1,1,5,22,1
249,6,0,5,20,0
249,1,1,5,19,1
249,6,1,5,24,1
249,6,1,5,20,1
249,1,1,5,15,1
249,1,1,5,20,1
249,1,1,5,19,1
249,1,1,5,13,1
249,1,1,5,19,1
249,3,1,5,18,1
249,1,1,5,15,1
249,6,1,5,16,1
249,6,1,5,20,1
249,1,1,5,24,1
249,3,1,5,10,0
249,1,1,5,21,1
249,2,1,5,22,1
249,1,1,5,22,1
249,1,1,5,18,1
249,6,1,5,22,1
249,3,1,5,24,1
249,1,1,5,21,1
249,3,0,5,0,0
249,1,1,5,22,1
249,3,1,5,13,1
249,1,1,5,14,1
249,1,1,5,18,1
249,1,1,5,22,1
249,1,1,5,15,1
249,1,1,5,22,1
249,3,1,5,20,1
249,6,1,5,22,1
249,2,1,5,20,1
249,3,1,5,18,1
249,1,1,5,24,1
249,3,1,5,24,1
249,1,1,5,19,1
249,1,1,5,24,1
249,6,1,5,22,1
249,6,1,5,18,1
249,1,1,5,22,1
249,1,1,5,20,1
249,1,1,5,22,1
249,3,1,5,20,0
249,1,1,5,21,1
249,3,1,5,20,1
249,6,1,5,24,1
249,2,1,5,24,1
249,1,1,5,19,1
249,3,1,5,15,1
249,1,1,5,23,1
249,3,1,5,15,1
249,3,1,5,24,1
249,1,1,5,12,1
249,3,1,5,20,1
249,1,1,5,18,1
249,1,1,5,21,1
249,1,1,5,18,1
249,1,1,5,22,1
302,1,1,5,6,1
302,1,1,5,14,1
302,1,0,5,17,0
302,1,1,5,19,1
302,1,1,5,16,1
302,1,1,5,19,1
302,1,1,5,18,1
302,1,1,5,19,1
302,1,1,5,20,1
302,1,1,5,21,1
302,1,1,5,22,1
302,1,1,5,0,1
302,1,1,5,24,1
302,1,1,5,16,1
302,1,1,5,16,0
302,1,1,5,18,1
302,1,1,5,21,1
302,1,1,5,22,1
302,1,1,5,12,1
302,1,1,5,10,1
302,1,1,5,24,1
302,1,1,5,23,1
302,1,1,5,20,1
302,1,1,5,18,1
302,1,1,5,12,0
302,1,1,5,13,1
302,1,1,5,0,1
302,1,1,5,23,1
302,1,1,5,18,1
302,1,1,5,24,1
302,1,1,5,24,1
302,1,1,5,19,1
302,1,1,5,23,1
302,1,1,5,23,1
302,1,1,5,20,1
302,1,1,5,19,1
302,1,1,5,20,1
302,1,1,5,17,1
302,1,1,5,23,1
302,1,0,5,0,0
302,1,1,5,15,1
302,1,1,5,15,1
302,1,1,5,21,1
302,1,1,5,23,1
302,1,1,5,18,1
302,1,1,5,15,1
302,1,0,5,4,0
302,1,1,5,23,1
302,1,1,5,22,1
302,1,1,5,21,1
302,1,1,5,24,1
302,1,1,5,18,1
302,1,1,5,14,1
302,1,1,5,16,1
302,1,1,5,22,1
302,1,1,5,16,1
302,1,1,5,11,1
302,1,1,5,18,1
302,1,1,5,24,1
302,1,1,5,15,1
302,1,1,5,11,1
302,1,1,5,19,1
302,1,1,5,24,1
302,1,1,5,19,1
302,1,1,5,23,1
302,1,1,5,14,1
302,1,1,5,22,1
302,1,1,5,21,1
302,1,1,5,8,1
302,1,1,5,6,1
302,1,1,5,17,1
302,1,1,5,21,1
302,1,1,5,15,1
302,1,1,5,23,1
302,1,1,5,18,1
302,1,1,5,18,1
61,3,0,5,0,0
61,3,1,5,23,1
61,3,0,5,11,0
61,0,0,5,0,0
61,3,0,5,0,0
61,3,1,5,15,1
61,3,1,5,16,1
61,0,0,5,3,0
61,3,1,5,11,1
61,7,1,5,18,1
61,0,0,5,0,0
61,3,1,5,15,1
61,3,1,5,14,1
61,3,0,5,6,0
61,3,0,5,0,0
61,3,1,5,12,1
61,3,1,5,13,1
61,3,1,5,17,1
61,3,1,5,12,1
61,3,1,5,22,1
61,3,1,5,13,1
61,3,1,5,23,1
61,3,1,5,12,1
61,3,1,5,23,1
61,3,1,5,20,1
61,3,0,5,7,0
61,3,1,5,16,1
61,3,1,5,15,1
61,3,1,5,21,1
61,3,1,5,13,1
61,3,1,5,15,0
61,3,1,5,14,1
61,3,1,5,13,1
61,3,1,5,23,1
61,3,1,5,14,1
61,3,1,5,19,1
61,3,1,5,17,1
61,3,1,5,12,1
61,3,1,5,16,1
61,3,0,5,12,0
61,0,0,5,11,0
61,3,1,5,9,1
61,3,1,5,20,1
61,3,1,5,8,1
61,3,1,5,12,1
61,3,1,5,12,1
61,3,1,5,15,1
61,3,1,5,22,1
61,3,0,5,4,0
177,1,1,5,19,1
177,1,1,5,18,1
177,1,1,5,18,1
177,1,1,5,17,1
177,1,1,5,22,1
177,1,1,5,15,1
177,1,1,5,18,1
177,1,1,5,18,1
177,1,1,5,15,1
177,1,1,5,17,1
177,1,1,5,20,1
177,1,1,5,18,1
177,1,1,5,16,1
177,1,1,5,13,1
177,1,1,5,17,1
177,1,1,5,16,1
177,1,1,5,17,1
177,1,1,5,15,1
177,1,1,5,18,1
177,1,1,5,12,1
177,1,1,5,19,1
177,1,1,5,18,1
177,1,1,5,15,1
177,1,1,5,18,1
177,1,1,5,17,1
177,1,1,5,9,1
177,1,0,5,0,0
369,1,0,5,0,0
369,1,0,5,0,0
369,1,1,5,18,1
369,1,1,5,15,1
369,1,0,5,0,0
369,1,1,5,18,1
369,1,1,5,14,1
369,1,1,5,17,1
369,1,1,5,20,1
369,1,1,5,20,1
369,1,1,5,19,1
369,1,1,5,16,1
369,1,0,5,0,0
369,1,1,5,19,1
369,1,1,5,17,1
369,1,0,5,15,0
369,1,1,5,11,1
369,0,1,5,0,1
369,1,1,5,24,1
369,1,1,5,18,1
369,1,1,5,17,1
369,1,1,5,15,1
369,1,1,5,19,1
369,1,1,5,19,1
369,1,1,5,15,1
369,1,1,5,17,1
369,1,1,5,17,1
369,0,1,5,0,1
369,1,1,5,19,1
369,1,1,5,19,1
369,1,1,5,21,1
369,1,0,5,0,0
369,1,1,5,15,1
369,1,1,5,15,1
369,1,1,5,14,1
369,1,0,5,0,0
369,1,1,5,17,1
369,1,0,5,0,0
369,1,1,5,16,1
369,1,1,5,16,1
369,1,1,5,12,1
369,1,0,5,0,0
369,1,0,5,0,0
369,1,1,5,19,1
369,1,0,5,12,0
369,1,1,5,15,1
369,1,1,5,14,1
369,1,1,5,12,1
369,1,1,5,16,1
369,1,1,5,23,1
369,1,1,5,19,1
369,1,0,5,18,0
369,1,1,5,19,1
369,1,1,5,12,1
369,1,0,5,0,0
369,1,1,5,17,1
369,1,1,5,15,1
369,1,1,5,20,1
369,1,1,5,19,1
369,1,1,5,13,1
369,1,0,5,0,0
369,1,1,5,16,1
369,1,0,5,0,0
145,6,1,5,19,1
145,6,1,5,24,1
145,6,1,5,23,1
145,6,1,5,24,1
145,6,1,5,20,1
145,6,1,5,19,1
145,6,1,5,24,1
145,6,1,5,24,1
145,6,1,5,23,1
145,6,1,5,23,1
127,5,0,5,0,0
127,5,1,5,16,1
127,5,1,5,13,1
127,7,1,5,14,1
127,7,1,5,15,1
127,7,1,5,16,1
127,5,1,5,11,0
127,7,0,5,0,0
127,7,1,5,0,1
127,5,1,5,12,1
127,7,1,5,15,1
127,5,0,5,10,0
127,7,1,5,20,1
127,5,0,5,0,0
127,5,0,5,0,0
127,5,1,5,16,1
127,7,0,5,0,0
127,5,0,5,0,0
127,7,1,5,16,1
127,5,0,5,0,0
127,5,0,5,0,0
127,5,0,5,17,0
127,7,1,5,12,1
127,5,0,5,0,0
127,5,1,5,12,1
127,7,1,5,14,1
127,5,0,5,8,0
127,5,0,5,4,0
127,5,1,5,13,1
127,5,0,5,6,0
127,5,0,5,0,0
335,5,0,5,13,0
335,5,1,5,12,0
335,5,1,5,23,1
335,5,1,5,21,0
335,5,0,5,6,0
335,5,0,5,0,0
335,5,1,5,17,1
335,5,1,5,15,1
335,5,1,5,13,1
335,5,0,5,0,0
335,5,0,5,0,0
335,5,1,5,17,1
335,5,0,5,0,0
335,5,0,5,7,0
335,5,0,5,0,0
335,5,1,5,20,1
335,5,0,5,0,0
335,5,0,5,0,0
335,5,0,5,0,0
335,5,1,5,9,1
335,5,1,5,15,0
335,5,0,5,0,0
335,5,0,5,10,0
335,5,1,5,10,1
335,5,0,5,1,0
335,5,0,5,10,0
335,5,0,5,0,0
335,5,0,5,11,0
335,5,1,5,12,0
335,5,1,5,14,0
335,5,0,5,0,0
335,5,0,5,6,0
335,5,0,5,0,0
335,5,0,5,0,0
335,5,0,5,0,0
335,5,0,5,0,0
335,5,0,5,0,0
335,5,0,5,0,0
335,5,0,5,0,0
335,5,1,5,17,1
335,5,1,5,18,0
335,5,1,5,15,1
335,5,0,5,0,0
335,5,0,5,0,0
335,5,0,5,11,0
335,5,1,5,18,0
335,5,0,5,19,0
335,5,0,5,0,0
335,5,0,5,0,0
335,5,0,5,9,0
335,5,1,5,19,1
335,5,0,5,6,0
335,5,0,5,0,0
335,5,0,5,0,0
335,5,0,5,21,0
335,5,1,5,18,1
335,5,1,5,11,1
335,5,0,5,12,0
335,5,1,5,17,1
335,5,0,5,0,0
335,5,0,5,0,0
335,5,1,5,18,0
335,5,1,5,14,0
335,5,1,5,7,0
335,5,0,5,20,0
335,5,1,5,8,1
335,5,1,5,18,0
335,5,0,5,0,0
335,5,1,5,15,1
335,5,0,5,0,0
335,5,1,5,14,1
335,5,1,5,6,0
335,5,1,5,17,1
335,5,1,5,17,1
335,5,0,5,0,0
335,5,0,5,0,0
335,5,0,5,0,0
335,5,1,5,14,1
335,5,1,5,7,0
335,5,1,5,14,0
335,5,0,5,0,0
335,5,1,5,13,0
335,5,1,5,11,1
335,5,1,5,15,1
284,6,0,5,0,0
284,6,0,5,0,0
284,6,0,5,16,0
284,6,1,5,12,0
284,6,1,5,18,0
284,6,1,5,21,1
284,6,1,5,20,0
284,6,0,5,0,0
284,6,0,5,0,0
284,6,1,5,15,1
284,6,1,5,22,1
284,6,0,5,12,0
284,6,0,5,0,0
284,6,1,5,15,0
284,6,1,5,19,0
284,6,0,5,0,0
284,6,0,5,0,0
284,6,1,5,19,1
284,6,1,5,17,1
284,6,1,5,22,0
297,7,1,5,18,1
297,7,1,5,12,1
297,7,1,5,24,1
297,7,1,5,10,0
297,5,1,5,24,1
297,5,1,5,24,1
297,5,1,5,18,1
297,5,1,5,18,1
297,5,1,5,12,1
297,5,1,5,22,1
297,5,1,5,18,1
297,5,1,5,24,1
297,5,1,5,24,1
297,7,1,5,22,0
297,5,1,5,12,0
297,5,0,5,0,0
297,5,1,5,12,0
297,5,1,5,24,1
297,5,1,5,22,1
297,5,0,5,0,0
297,5,1,5,12,1
297,5,1,5,24,1
297,7,0,5,24,0
297,5,1,5,18,1
297,5,1,5,24,1
297,5,1,5,24,1
297,7,1,5,24,1
297,5,1,5,22,1
297,5,1,5,24,1
297,7,1,5,24,1
297,5,1,5,24,1
297,5,0,5,24,0
297,5,0,5,0,0
297,5,1,5,24,1
297,5,0,5,0,0
297,5,1,5,18,1
297,5,0,5,0,0
219,5,0,5,0,0
219,5,0,5,0,0
219,7,1,5,6,1
219,7,0,5,9,0
219,5,0,5,0,0
219,5,1,5,8,1
219,5,0,5,0,0
219,5,0,5,0,0
219,5,0,5,0,0
219,5,0,5,7,0
219,5,1,5,19,1
219,5,0,5,0,0
219,5,1,5,20,1
219,5,0,5,0,0
219,5,0,5,19,0
219,5,0,5,0,0
219,5,1,5,19,1
219,5,0,5,0,0
219,5,1,5,21,1
219,5,0,5,0,0
219,5,0,5,0,0
219,5,0,5,0,0
310,5,0,5,0,0
310,5,1,5,16,1
310,5,0,5,0,0
310,5,0,5,0,0
310,5,1,5,21,1
310,5,1,5,14,1
310,5,1,5,21,1
310,5,1,5,0,1
310,5,0,5,0,0
310,5,0,5,0,0
310,5,0,5,0,0
310,5,0,5,0,0
310,5,0,5,16,0
310,5,0,5,9,0
310,5,0,5,0,0
310,5,1,5,16,1
310,5,1,5,20,1
310,5,0,5,0,0
310,5,1,5,17,1
310,5,1,5,20,1
310,5,0,5,0,0
310,5,0,5,0,0
121,5,1,5,7,1
121,5,0,5,0,0
121,5,0,5,0,0
121,5,1,5,0,0
121,5,0,5,0,0
121,5,1,5,22,1
121,5,1,5,15,1
121,5,1,5,17,1
121,5,0,5,0,0
121,5,1,5,21,1
121,5,1,5,12,0
121,5,1,5,23,1
121,5,1,5,15,0
121,5,1,5,9,1
121,5,1,5,9,1
121,5,1,5,9,1
121,5,1,5,16,1
121,5,1,5,18,1
121,5,1,5,7,1
121,5,1,5,14,1
121,5,1,5,20,1
121,5,0,5,0,0
121,5,0,5,12,0
121,5,1,5,15,1
201,5,1,5,22,1
201,5,1,5,22,1
201,5,1,5,20,1
201,5,1,5,18,1
201,5,1,5,0,1
201,5,1,5,22,1
201,5,1,5,22,1
201,5,1,5,18,1
201,5,1,5,22,1
201,5,0,5,0,0
201,5,1,5,22,1
201,5,1,5,18,1
201,5,0,5,0,0
201,5,0,5,20,0
201,5,1,5,22,1
201,5,1,5,20,1
201,5,1,5,22,1
201,5,1,5,24,1
9,5,0,5,0,0
9,5,0,5,0,0
9,5,1,5,20,1
9,5,1,5,18,1
9,5,0,5,16,0
9,5,0,5,0,0
9,5,1,5,15,1
9,5,1,5,17,1
9,5,1,5,16,1
9,5,1,5,18,1
9,5,1,5,13,1
9,5,0,5,0,0
9,5,0,5,0,0
9,5,0,5,0,0
9,5,1,5,18,1
9,5,1,5,15,1
9,5,1,5,12,1
9,5,0,5,0,0
9,5,0,5,0,0
9,5,0,5,13,0
9,5,1,5,16,1
9,5,1,5,15,1
9,5,0,5,0,0
9,5,1,5,21,1
9,5,1,5,22,1
9,5,0,5,0,0
9,5,0,5,0,0
80,5,0,5,0,0
80,5,0,5,0,0
80,5,1,5,14,1
80,5,1,5,14,1
80,5,1,5,21,1
80,5,1,5,16,1
80,5,1,5,18,1
80,5,1,5,16,1
80,5,1,5,20,1
80,5,0,5,0,0
80,5,0,5,0,0
80,5,0,5,0,0
80,5,1,5,19,1
80,5,1,5,18,1
80,5,1,5,22,1
80,5,1,5,10,1
80,5,1,5,20,1
80,5,0,5,0,0
80,5,0,5,0,0
195,5,0,5,0,0
195,5,0,5,0,0
195,5,0,5,0,0
195,5,0,5,0,0
195,5,0,5,0,0
195,5,0,5,0,0
195,5,0,5,0,0
195,5,0,5,0,0
195,5,0,5,0,0
195,5,0,5,15,0
195,5,0,5,0,0
455,5,0,5,0,0
455,5,1,5,19,1
455,5,1,5,18,1
455,5,1,5,22,1
455,5,1,5,18,1
455,5,0,5,17,0
455,5,1,5,17,1
455,5,1,5,16,1
455,5,0,5,0,0
455,5,1,5,19,1
455,5,1,5,19,1
455,5,1,5,19,1
455,5,1,5,19,1
455,5,1,5,19,1
81,5,1,5,22,1
81,5,1,5,5,1
81,5,1,5,13,1
81,5,1,5,14,1
81,5,1,5,24,1
81,5,1,5,22,1
81,5,1,5,19,1
81,5,1,5,22,1
81,5,0,5,0,0
81,5,1,5,22,1
81,5,1,5,17,1
81,5,1,5,23,1
247,5,0,5,12,0
247,5,0,5,0,0
16,5,0,5,0,0
16,5,1,5,14,1
16,5,0,5,11,0
16,5,1,5,8,1
16,5,1,5,16,1
16,5,1,5,16,1
16,5,1,5,14,1
16,5,1,5,20,1
16,5,0,5,0,0
16,5,1,5,10,1
16,5,1,5,11,1
16,5,1,5,16,1
16,5,1,5,19,1
16,5,1,5,22,1
16,5,1,5,22,1
16,5,1,5,19,1
16,5,1,5,9,0
16,5,0,5,0,0
16,5,1,5,11,1
16,5,1,5,20,1
16,5,1,5,15,1
16,5,1,5,15,1
16,5,1,5,11,0
16,5,1,5,12,0
16,5,0,5,0,0
16,5,0,5,0,0
16,5,0,5,7,0
16,5,1,5,9,1
16,5,1,5,18,0
16,5,0,5,0,0
16,5,1,5,8,1
16,5,1,5,10,1
16,5,1,5,9,1
16,5,1,5,11,1
16,5,1,5,19,1
16,5,1,5,11,1
16,5,1,5,11,1
16,5,1,5,9,0
16,5,1,5,12,1
16,5,1,5,14,1
16,5,1,5,9,1
16,5,0,5,0,0
16,5,1,5,11,1
16,5,1,5,19,1
16,5,0,5,0,0
16,5,1,5,0,1
16,5,1,5,19,1
378,5,0,5,0,0
378,5,0,5,21,0
378,5,0,5,0,0
378,5,1,5,22,1
378,5,0,5,0,0
378,5,0,5,0,0
88,5,1,5,0,1
88,5,1,5,0,1
88,5,1,5,21,1
88,5,1,5,19,1
88,5,1,5,22,1
88,5,1,5,24,1
88,5,1,5,16,1
88,5,0,5,0,0
88,5,1,5,20,1
88,5,1,5,21,1
88,5,1,5,19,1
88,5,1,5,16,1
88,5,1,5,21,1
88,5,0,5,0,0
88,5,0,5,0,0
88,5,1,5,23,1
88,5,1,5,21,1
88,5,1,5,24,1
88,5,1,5,17,1
88,5,1,5,24,1
88,5,1,5,21,1
88,5,1,5,21,1
400,5,1,5,13,0
